IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140504578,VEHICLE THEFT,STOLEN TRUCK,Tuesday,06/17/2014,20:30,TARAVAL,JUVENILE CITED,3000 Block of JUDAH ST,-122.494956765588,37.760853978809,"(37.760853978809, -122.494956765588)",14050457807025
140517264,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,20:00,RICHMOND,NONE,23RD AV / GEARY BL,-122.482591965523,37.7801881443222,"(37.7801881443222, -122.482591965523)",14051726407021
140505485,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,18:00,TARAVAL,NONE,VICENTE ST / SUNSET BL,-122.494181118196,37.7384942168038,"(37.7384942168038, -122.494181118196)",14050548507021
140504794,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,18:00,NORTHERN,NONE,0 Block of WILLOW ST,-122.418450965192,37.7836164048533,"(37.7836164048533, -122.418450965192)",14050479407021
140504960,VEHICLE THEFT,STOLEN TRUCK,Tuesday,06/17/2014,17:30,NORTHERN,NONE,GOLDEN GATE AV / WEBSTER ST,-122.430234565273,37.7797824261683,"(37.7797824261683, -122.430234565273)",14050496007025
140504603,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,12:00,TARAVAL,NONE,1700 Block of 20TH AV,-122.477682164846,37.755105658912,"(37.755105658912, -122.477682164846)",14050460307021
140501295,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,06/17/2014,01:00,SOUTHERN,NONE,0 Block of ISIS ST,-122.414683702768,37.7701114351492,"(37.7701114351492, -122.414683702768)",14050129507023
140501041,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,00:30,RICHMOND,NONE,42ND AV / BALBOA ST,-122.502669851599,37.7754673758739,"(37.7754673758739, -122.502669851599)",14050104107021
140501621,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,06/17/2014,00:01,RICHMOND,NONE,300 Block of 2ND AV,-122.460136201718,37.7821534242188,"(37.7821534242188, -122.460136201718)",14050162107021
140501574,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,23:45,RICHMOND,NONE,4TH AV / BALBOA ST,-122.461868418113,37.7773318948987,"(37.7773318948987, -122.461868418113)",14050157407021
140503122,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,23:30,TARAVAL,"ARREST, BOOKED",SANTIAGO ST / 39TH AV,-122.497247774804,37.74397194429,"(37.74397194429, -122.497247774804)",14050312207021
140501320,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,22:30,NORTHERN,NONE,0 Block of CLEARY CT,-122.426450046946,37.7840348640344,"(37.7840348640344, -122.426450046946)",14050132007021
140501819,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,22:30,INGLESIDE,NONE,100 Block of KINGSTON ST,-122.421836167533,37.7414838982789,"(37.7414838982789, -122.421836167533)",14050181907021
140501499,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,21:00,TARAVAL,NONE,28TH AV / LAWTON ST,-122.486381609231,37.757538849766,"(37.757538849766, -122.486381609231)",14050149907021
140500275,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,20:00,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.399443658942,37.7301760161647,"(37.7301760161647, -122.399443658942)",14050027507021
140502419,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,20:00,PARK,NONE,4400 Block of 17TH ST,-122.443795413935,37.7619155388295,"(37.7619155388295, -122.443795413935)",14050241907021
140518325,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,18:00,MISSION,NONE,DOLORES ST / 21ST ST,-122.425612696849,37.7566300286916,"(37.7566300286916, -122.425612696849)",14051832507021
140501308,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,06/16/2014,17:30,PARK,NONE,200 Block of FREDERICK ST,-122.4476171563,37.7671128522306,"(37.7671128522306, -122.4476171563)",14050130807023
140501370,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,16:00,INGLESIDE,NONE,0 Block of ROSCOE ST,-122.418702227189,37.7344866249399,"(37.7344866249399, -122.418702227189)",14050137007021
140499703,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,14:30,INGLESIDE,NONE,0 Block of VALLEY ST,-122.423454308317,37.7447521685577,"(37.7447521685577, -122.423454308317)",14049970307021
140499537,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,14:10,MISSION,UNFOUNDED,3900 Block of 17TH ST,-122.433511022244,37.762639282045,"(37.762639282045, -122.433511022244)",14049953707021
140500112,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,13:00,MISSION,NONE,3500 Block of 16TH ST,-122.431304274727,37.7642928874306,"(37.7642928874306, -122.431304274727)",14050011207021
140501386,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,09:45,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",14050138607021
140546542,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,09:00,INGLESIDE,NONE,500 Block of CAMPBELL AV,-122.407247379765,37.7155973815954,"(37.7155973815954, -122.407247379765)",14054654207021
140500071,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,08:00,CENTRAL,NONE,BAY ST / VANNESS AV,-122.425110613231,37.80414615262,"(37.80414615262, -122.425110613231)",14050007107021
140497848,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,06/16/2014,05:15,MISSION,NONE,1200 Block of 15TH ST,-122.413034080471,37.7667928554141,"(37.7667928554141, -122.413034080471)",14049784807021
140498608,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,22:00,TARAVAL,NONE,200 Block of BRIGHTON AV,-122.455200576563,37.7227777754063,"(37.7227777754063, -122.455200576563)",14049860807021
140498200,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,21:00,TARAVAL,NONE,0 Block of MIDDLEFIELD DR,-122.486406105517,37.7331757281339,"(37.7331757281339, -122.486406105517)",14049820007021
140498222,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,20:30,MISSION,NONE,2600 Block of FOLSOM ST,-122.414240098268,37.7548880080082,"(37.7548880080082, -122.414240098268)",14049822207021
140497224,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,20:05,INGLESIDE,NONE,100 Block of OTTAWA AV,-122.446609073418,37.7159960962285,"(37.7159960962285, -122.446609073418)",14049722407021
140501875,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,19:57,PARK,NONE,900 Block of CORBETT AV,-122.443979044079,37.7511291321979,"(37.7511291321979, -122.443979044079)",14050187507021
140501223,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,19:30,INGLESIDE,NONE,EDINBURGH ST / EXCELSIOR AV,-122.42965248633,37.7243451152644,"(37.7243451152644, -122.42965248633)",14050122307021
140542380,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,18:42,BAYVIEW,"ARREST, BOOKED",1600 Block of MARIPOSA ST,-122.399551270669,37.7636221197676,"(37.7636221197676, -122.399551270669)",14054238007021
140497440,VEHICLE THEFT,STOLEN TRUCK,Sunday,06/15/2014,18:30,NORTHERN,NONE,FRANKLIN ST / GOLDEN GATE AV,-122.422090267887,37.7808219708329,"(37.7808219708329, -122.422090267887)",14049744007025
140499521,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,18:20,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)",14049952107021
140498335,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,17:00,TARAVAL,NONE,WORCESTER AV / ALEMANY BL,-122.467025622477,37.7114947412005,"(37.7114947412005, -122.467025622477)",14049833507021
140497177,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,16:00,MISSION,NONE,13TH ST / HARRISON ST,-122.413388483267,37.7695006538677,"(37.7695006538677, -122.413388483267)",14049717707021
140497008,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,16:00,INGLESIDE,NONE,300 Block of EUGENIA AV,-122.419113639829,37.7411548676575,"(37.7411548676575, -122.419113639829)",14049700807021
140497939,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,12:00,INGLESIDE,NONE,CORTLAND AV / COLERIDGE ST,-122.421744604955,37.7405796745233,"(37.7405796745233, -122.421744604955)",14049793907021
140502083,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,12:00,MISSION,NONE,14TH ST / MISSION ST,-122.419983447697,37.7682726763619,"(37.7682726763619, -122.419983447697)",14050208307021
140537472,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,06/15/2014,12:00,PARK,NONE,900 Block of FELL ST,-122.433475908902,37.7745279756155,"(37.7745279756155, -122.433475908902)",14053747207023
140495808,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,06/15/2014,08:00,NORTHERN,NONE,800 Block of EDDY ST,-122.421667086071,37.7828419848131,"(37.7828419848131, -122.421667086071)",14049580807020
140495808,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,08:00,NORTHERN,NONE,800 Block of EDDY ST,-122.421667086071,37.7828419848131,"(37.7828419848131, -122.421667086071)",14049580807021
140498761,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,07:45,INGLESIDE,NONE,29TH ST / CHURCH ST,-122.426671664945,37.7436993942403,"(37.7436993942403, -122.426671664945)",14049876107021
140530783,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,05:30,BAYVIEW,NONE,2200 Block of INGALLS ST,-122.387711037373,37.7250675459155,"(37.7250675459155, -122.387711037373)",14053078307021
140495698,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,01:00,BAYVIEW,NONE,1100 Block of SILVER AV,-122.412986839063,37.7300635641353,"(37.7300635641353, -122.412986839063)",14049569807021
140496464,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,00:01,MISSION,NONE,VALENCIA ST / 21ST ST,-122.421118473704,37.7569011511725,"(37.7569011511725, -122.421118473704)",14049646407021
140497014,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/15/2014,00:01,INGLESIDE,NONE,500 Block of 28TH ST,-122.434599399083,37.7448683372951,"(37.7448683372951, -122.434599399083)",14049701407021
140495159,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/14/2014,23:20,BAYVIEW,NONE,700 Block of BURROWS ST,-122.410546150673,37.7272049353526,"(37.7272049353526, -122.410546150673)",14049515907025
140495927,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,22:00,BAYVIEW,NONE,1200 Block of 19TH ST,-122.394970318656,37.7614418114793,"(37.7614418114793, -122.394970318656)",14049592707021
140496022,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,21:00,BAYVIEW,NONE,BRUSSELS ST / DWIGHT ST,-122.404067591181,37.7235253009012,"(37.7235253009012, -122.404067591181)",14049602207021
140495563,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,20:30,INGLESIDE,NONE,HARVARD ST / SILVER AV,-122.421597570913,37.7288746308932,"(37.7288746308932, -122.421597570913)",14049556307021
140495450,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,20:30,MISSION,NONE,500 Block of ALVARADO ST,-122.433224469027,37.7537004413179,"(37.7537004413179, -122.433224469027)",14049545007021
140496301,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,20:30,RICHMOND,NONE,600 Block of 32ND AV,-122.491956779206,37.7768766735218,"(37.7768766735218, -122.491956779206)",14049630107021
140499656,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/14/2014,19:20,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,MIDDLEPOINT RD / HARE ST,-122.379424367417,37.7344801673686,"(37.7344801673686, -122.379424367417)",14049965607025
140496141,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,19:00,NORTHERN,NONE,1100 Block of GOLDEN GATE AV,-122.428651252158,37.7800402061663,"(37.7800402061663, -122.428651252158)",14049614107021
140496420,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/14/2014,19:00,TARAVAL,NONE,2500 Block of 43RD AV,-122.501136734572,37.7391055984262,"(37.7391055984262, -122.501136734572)",14049642007025
140507174,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,06/14/2014,18:00,TARAVAL,NONE,2500 Block of 20TH AV,-122.47662566139,37.7401865659511,"(37.7401865659511, -122.47662566139)",14050717407020
140507174,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,18:00,TARAVAL,NONE,2500 Block of 20TH AV,-122.47662566139,37.7401865659511,"(37.7401865659511, -122.47662566139)",14050717407021
140495444,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,06/14/2014,17:30,NORTHERN,NONE,1100 Block of SUTTER ST,-122.41931732407,37.7879136979106,"(37.7879136979106, -122.41931732407)",14049544407023
140502895,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,17:00,INGLESIDE,NONE,LONDON ST / FRANCE AV,-122.43756033165,37.7196498845989,"(37.7196498845989, -122.43756033165)",14050289507021
140498501,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/14/2014,17:00,BAYVIEW,NONE,0 Block of ROBBLEE AV,-122.399154024381,37.7357126131559,"(37.7357126131559, -122.399154024381)",14049850107025
140497995,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,06/14/2014,17:00,CENTRAL,NONE,HYDE ST / GREEN ST,-122.418861966021,37.7982652352526,"(37.7982652352526, -122.418861966021)",14049799507023
140495717,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,16:30,CENTRAL,NONE,CHESTNUT ST / MONTGOMERY ST,-122.405178220847,37.80476375718,"(37.80476375718, -122.405178220847)",14049571707021
140495466,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,16:00,INGLESIDE,NONE,1700 Block of SAN JOSE AV,-122.439871187211,37.7291101567,"(37.7291101567, -122.439871187211)",14049546607021
140495911,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,16:00,INGLESIDE,NONE,0 Block of CURTIS ST,-122.439959095946,37.7140912007906,"(37.7140912007906, -122.439959095946)",14049591107021
140530197,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,06/14/2014,12:51,TENDERLOIN,NONE,300 Block of MASON ST,-122.409797430148,37.7864220856559,"(37.7864220856559, -122.409797430148)",14053019707020
140496787,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/14/2014,12:00,PARK,NONE,200 Block of PARNASSUS AV,-122.453856213435,37.7642988660452,"(37.7642988660452, -122.453856213435)",14049678707025
140494402,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,11:00,NORTHERN,NONE,1100 Block of GOUGH ST,-122.4245611166,37.7843677003184,"(37.7843677003184, -122.4245611166)",14049440207021
140498686,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,08:00,NORTHERN,NONE,FRANCISCO ST / VANNESS AV,-122.424923476878,37.8032042719901,"(37.8032042719901, -122.424923476878)",14049868607021
140495541,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,07:30,MISSION,NONE,23RD ST / VERMONT ST,-122.403524795218,37.7544534411473,"(37.7544534411473, -122.403524795218)",14049554107021
140493034,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,03:30,MISSION,NONE,26TH ST / VALENCIA ST,-122.420354780861,37.7489063051829,"(37.7489063051829, -122.420354780861)",14049303407021
140493078,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,02:00,MISSION,NONE,18TH ST / VALENCIA ST,-122.42158168137,37.7617007179518,"(37.7617007179518, -122.42158168137)",14049307807021
140493084,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,06/14/2014,00:01,NORTHERN,NONE,900 Block of HAYES ST,-122.432018826546,37.7756739897587,"(37.7756739897587, -122.432018826546)",14049308407023
140584439,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/14/2014,00:01,BAYVIEW,NONE,0 Block of CHARTEROAK AV,-122.404787542245,37.7376559936359,"(37.7376559936359, -122.404787542245)",14058443907021
140493498,VEHICLE THEFT,STOLEN TRUCK,Friday,06/13/2014,23:15,TARAVAL,NONE,27TH AV / SANTIAGO ST,-122.484394335383,37.7445379683827,"(37.7445379683827, -122.484394335383)",14049349807025
140494189,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,20:30,INGLESIDE,NONE,0 Block of ARNOLD AV,-122.419582721685,37.7345447826952,"(37.7345447826952, -122.419582721685)",14049418907021
140493385,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,20:00,MISSION,NONE,26TH ST / FOLSOM ST,-122.413771304802,37.7493045778658,"(37.7493045778658, -122.413771304802)",14049338507021
140494220,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,20:00,TARAVAL,NONE,700 Block of ULLOA ST,-122.463924133221,37.7407664508924,"(37.7407664508924, -122.463924133221)",14049422007021
140548811,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,20:00,NORTHERN,NONE,200 Block of FELL ST,-122.421972783252,37.7759980806695,"(37.7759980806695, -122.421972783252)",14054881107021
140548811,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,06/13/2014,20:00,NORTHERN,NONE,200 Block of FELL ST,-122.421972783252,37.7759980806695,"(37.7759980806695, -122.421972783252)",14054881107023
140493244,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,19:30,NORTHERN,NONE,STEINER ST / PAGE ST,-122.432282489277,37.7728293793018,"(37.7728293793018, -122.432282489277)",14049324407021
140494377,VEHICLE THEFT,STOLEN TRUCK,Friday,06/13/2014,18:30,TARAVAL,NONE,LAWTON ST / 19TH AV,-122.476684519586,37.7579683424839,"(37.7579683424839, -122.476684519586)",14049437707025
140492810,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,18:00,INGLESIDE,NONE,1900 Block of ALEMANY BL,-122.439106084948,37.7211277340259,"(37.7211277340259, -122.439106084948)",14049281007021
140494430,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,17:00,TARAVAL,NONE,1200 Block of 40TH AV,-122.499761364051,37.7634884591522,"(37.7634884591522, -122.499761364051)",14049443007021
140497199,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,17:00,MISSION,NONE,FLORIDA ST / CESAR CHAVEZ ST,-122.409646927819,37.7483358948714,"(37.7483358948714, -122.409646927819)",14049719907021
140499753,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,16:00,PARK,NONE,0 Block of MOUNTAINSPRING AV,-122.448726289052,37.7582256602054,"(37.7582256602054, -122.448726289052)",14049975307021
140491737,VEHICLE THEFT,STOLEN TRUCK,Friday,06/13/2014,14:00,CENTRAL,NONE,CALIFORNIA ST / BATTERY ST,-122.399962950879,37.7932093101245,"(37.7932093101245, -122.399962950879)",14049173707025
140498614,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,13:00,INGLESIDE,NONE,300 Block of SUNNYDALE AV,-122.405530329941,37.7090299776354,"(37.7090299776354, -122.405530329941)",14049861407021
140500457,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,12:00,INGLESIDE,NONE,500 Block of BANKS ST,-122.412842840776,37.7364307919885,"(37.7364307919885, -122.412842840776)",14050045707021
140490676,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,10:00,TARAVAL,NONE,48TH AV / GREAT HWY,-122.506864755163,37.7416713934066,"(37.7416713934066, -122.506864755163)",14049067607021
140493573,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,08:00,INGLESIDE,NONE,600 Block of MIRAMAR AV,-122.458085173609,37.7285356205091,"(37.7285356205091, -122.458085173609)",14049357307021
140491668,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,05:30,BAYVIEW,NONE,22ND ST / IOWA ST,-122.392135366031,37.757710639435,"(37.757710639435, -122.392135366031)",14049166807021
140490002,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,01:00,BAYVIEW,NONE,600 Block of UNIVERSITY ST,-122.412150200427,37.722063779678,"(37.722063779678, -122.412150200427)",14049000207021
140490927,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/13/2014,00:30,NORTHERN,NONE,100 Block of GERMANIA ST,-122.430978251014,37.7705508366464,"(37.7705508366464, -122.430978251014)",14049092707021
140490046,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,21:30,SOUTHERN,"ARREST, BOOKED",100 Block of LANGTON ST,-122.408209178846,37.7761057306447,"(37.7761057306447, -122.408209178846)",14049004607021
140527809,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,06/12/2014,19:00,RICHMOND,NONE,ANZA ST / ROSSI AV,-122.456497129084,37.779692876304,"(37.779692876304, -122.456497129084)",14052780907020
140527809,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,19:00,RICHMOND,NONE,ANZA ST / ROSSI AV,-122.456497129084,37.779692876304,"(37.779692876304, -122.456497129084)",14052780907021
140490648,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,18:00,INGLESIDE,NONE,4100 Block of MISSION ST,-122.429614852533,37.730269701982,"(37.730269701982, -122.429614852533)",14049064807021
140489613,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,17:30,MISSION,NONE,0 Block of DIAMOND ST,-122.437174308795,37.7613164774097,"(37.7613164774097, -122.437174308795)",14048961307021
140489613,VEHICLE THEFT,STOLEN TRUCK,Thursday,06/12/2014,17:30,MISSION,NONE,0 Block of DIAMOND ST,-122.437174308795,37.7613164774097,"(37.7613164774097, -122.437174308795)",14048961307025
140500037,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,06/12/2014,17:30,INGLESIDE,NONE,0 Block of PEABODY ST,-122.406836167945,37.7117546901754,"(37.7117546901754, -122.406836167945)",14050003707023
140498874,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,06/12/2014,17:00,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14049887407020
140498874,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,17:00,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14049887407021
140497945,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,17:00,NORTHERN,NONE,TURK ST / STEINER ST,-122.433784764382,37.7802873652863,"(37.7802873652863, -122.433784764382)",14049794507021
140504192,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,16:00,TARAVAL,NONE,SANTIAGO ST / 26TH AV,-122.481180963255,37.7446799417931,"(37.7446799417931, -122.481180963255)",14050419207021
140491492,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,16:00,TARAVAL,NONE,2200 Block of ORTEGA ST,-122.48760465666,37.7518233477278,"(37.7518233477278, -122.48760465666)",14049149207021
140490795,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,16:00,MISSION,NONE,4200 Block of 25TH ST,-122.435049315616,37.7495728727598,"(37.7495728727598, -122.435049315616)",14049079507021
140489049,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,06/12/2014,16:00,NORTHERN,NONE,VANNESS AV / OFARRELL ST,-122.421195221815,37.7847536577561,"(37.7847536577561, -122.421195221815)",14048904907023
140522122,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,15:00,TARAVAL,NONE,200 Block of MONTANA ST,-122.461424508784,37.716636765559,"(37.716636765559, -122.461424508784)",14052212207021
140506609,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,13:00,PARK,NONE,17TH ST / COLE ST,-122.449122437384,37.7616467985361,"(37.7616467985361, -122.449122437384)",14050660907021
140490165,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,06/12/2014,12:00,INGLESIDE,NONE,PRAGUE ST / BRAZIL AV,-122.426021708074,37.7204928833401,"(37.7204928833401, -122.426021708074)",14049016507021
140504380,VEHICLE THEFT,STOLEN TRUCK,Thursday,06/12/2014,00:30,RICHMOND,UNFOUNDED,1500 Block of BRODERICK ST,-122.441512991207,37.7845714031219,"(37.7845714031219, -122.441512991207)",14050438007025
140488320,VEHICLE THEFT,STOLEN TRUCK,Wednesday,06/11/2014,21:00,PARK,NONE,700 Block of SHRADER ST,-122.451648096753,37.7679640395093,"(37.7679640395093, -122.451648096753)",14048832007025
120565697,VEHICLE THEFT,STOLEN TRUCK,Wednesday,06/11/2014,18:30,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415533007999,37.7821372997842,"(37.7821372997842, -122.415533007999)",12056569707025
140487708,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,18:00,TARAVAL,NONE,1600 Block of 34TH AV,-122.492808501282,37.7563076385364,"(37.7563076385364, -122.492808501282)",14048770807021
140533436,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,18:00,BAYVIEW,NONE,3RD ST / SHAFTER AV,-122.391800296943,37.7316450604526,"(37.7316450604526, -122.391800296943)",14053343607021
140485376,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,06/11/2014,13:21,MISSION,NONE,1300 Block of YORK ST,-122.407890160743,37.7504458171938,"(37.7504458171938, -122.407890160743)",14048537607023
140485633,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,06/11/2014,10:30,MISSION,NONE,23RD ST / UTAH ST,-122.405455789224,37.7543370820935,"(37.7543370820935, -122.405455789224)",14048563307023
140499913,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,09:00,BAYVIEW,NONE,WISCONSIN ST / 22ND ST,-122.398940830836,37.7573017724756,"(37.7573017724756, -122.398940830836)",14049991307021
140487689,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,09:00,INGLESIDE,NONE,100 Block of SEVILLE ST,-122.436792560764,37.7114064731752,"(37.7114064731752, -122.436792560764)",14048768907021
140485166,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,06/11/2014,08:30,SOUTHERN,NONE,500 Block of STEVENSON ST,-122.410793915482,37.780832063096,"(37.780832063096, -122.410793915482)",14048516607023
140486374,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,08:00,TARAVAL,NONE,1300 Block of 17TH AV,-122.474987892991,37.762704066294,"(37.762704066294, -122.474987892991)",14048637407021
140488063,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,06/11/2014,01:00,INGLESIDE,NONE,0 Block of COSO AV,-122.418015727707,37.7459662038288,"(37.7459662038288, -122.418015727707)",14048806307021
