RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
42825,2014256257,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 06:32:00 AM,08/03/2014 10:00:00 PM,08/04/2014 06:15:00 AM,9XX BLOCK OF N 95 ST,N,N3,1300.3018,-122.3459555,47.69781254,"(47.69781254, -122.3459555)",8,2014
1070299,2014256225,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 04:59:00 AM,08/04/2014 03:00:00 AM,08/04/2014 03:48:00 AM,29XX BLOCK OF S HOLLY ST,S,S1,11000.5010,-122.294197602,47.542647603,"(47.542647603, -122.294197602)",8,2014
42828,2014256225,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 04:59:00 AM,08/04/2014 03:00:00 AM,08/04/2014 03:48:00 AM,29XX BLOCK OF S HOLLY ST,S,S1,11002.2032,-122.294197602,47.542647603,"(47.542647603, -122.294197602)",8,2014
1030732,2014255811,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 03:58:00 AM,08/04/2014 03:50:00 AM,08/04/2014 03:57:00 AM,11XX BLOCK OF 15 AV,G,G1,7900.3002,-122.312793623,47.612229614,"(47.612229614, -122.312793623)",8,2014
42833,2014256116,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 01:20:00 AM,08/03/2014 10:00:00 PM,,115XX BLOCK OF GREENWOOD AV N,N,N1,402.3013,-122.355512144,47.713251678,"(47.713251678, -122.355512144)",8,2014
1039560,2014256116,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/04/2014 01:20:00 AM,08/03/2014 10:00:00 PM,,115XX BLOCK OF GREENWOOD AV N,B,B1,402.3011,-122.355512143,47.713251677,"(47.713251677, -122.355512143)",8,2014
42929,2014255715,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 10:40:00 PM,08/03/2014 06:00:00 PM,,81XX BLOCK OF 9 AV SW,F,F3,11300.1024,-122.34676093,47.529213358,"(47.529213358, -122.34676093)",8,2014
1035526,2014255715,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 10:40:00 PM,08/03/2014 06:00:00 PM,,81XX BLOCK OF 9 AV SW,F,F3,11300.1011,-122.346760932,47.529213357,"(47.529213357, -122.346760932)",8,2014
1105403,2014255950,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 10:26:00 PM,08/03/2014 10:26:00 PM,,38XX BLOCK OF DISCOVERY PARK BV,Q,Q1,5700.1012,-122.40461287,47.658324897,"(47.658324897, -122.40461287)",8,2014
42933,2014255950,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 10:26:00 PM,08/03/2014 10:26:00 PM,,38XX BLOCK OF DISCOVERY PARK BV,Q,Q1,5700.1040,-122.40461287,47.658324897,"(47.658324897, -122.40461287)",8,2014
1030955,2014255950,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 10:26:00 PM,08/03/2014 10:26:00 PM,,38XX BLOCK OF DISCOVERY PARK BV,Q,Q1,5700.1012,-122.404612868,47.658324898,"(47.658324898, -122.404612868)",8,2014
43006,2014255602,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/03/2014 04:19:00 PM,07/29/2014 12:00:00 AM,08/03/2014 04:19:00 PM,57XX BLOCK OF 27 AV NE,U,U3,4301.2005,-122.298522461,47.671068573,"(47.671068573, -122.298522461)",7,2014
1040335,2014255602,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/03/2014 04:19:00 PM,07/29/2014 12:00:00 AM,08/03/2014 04:19:00 PM,57XX BLOCK OF 27 AV NE,U,U1,4300.1009,-122.298522464,47.671068571,"(47.671068571, -122.298522464)",7,2014
1035528,2014255580,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 03:58:00 PM,08/03/2014 03:58:00 PM,,8 AV S / S PORTLAND ST,F,F1,11200.2002,-122.322801959,47.533377945,"(47.533377945, -122.322801959)",8,2014
42931,2014255580,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 03:58:00 PM,08/03/2014 03:58:00 PM,,8 AV S / S PORTLAND ST,F,F1,11200.2023,-122.322801957,47.533377944,"(47.533377944, -122.322801957)",8,2014
42895,2014255476,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/03/2014 01:49:00 PM,08/02/2014 03:00:00 AM,08/03/2014 12:00:00 PM,14 AV / E PINE ST,C,C1,7500.2010,-122.314246271,47.615280861,"(47.615280861, -122.314246271)",8,2014
1042369,2014255476,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/03/2014 01:49:00 PM,08/02/2014 03:00:00 AM,08/03/2014 12:00:00 PM,14 AV / E PINE ST,C,C2,7500.2009,-122.314246271,47.61528086,"(47.61528086, -122.314246271)",8,2014
1035523,2014255464,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 01:31:00 PM,07/29/2014 10:00:00 AM,08/01/2014 11:00:00 AM,22XX BLOCK OF NE 130 ST,L,L1,200.2004,-122.305255417,47.722965252,"(47.722965252, -122.305255417)",7,2014
42892,2014255464,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 01:31:00 PM,07/29/2014 10:00:00 AM,08/01/2014 11:00:00 AM,22XX BLOCK OF NE 130 ST,L,L1,200.2004,-122.305255422,47.722965254,"(47.722965254, -122.305255422)",7,2014
1109927,2014255306,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 10:12:00 AM,08/02/2014 06:30:00 PM,08/03/2014 09:45:00 AM,113XX BLOCK OF DURLAND AV NE,L,L3,900.1002,-122.280482832,47.712343952,"(47.712343952, -122.280482832)",8,2014
42876,2014255306,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 10:12:00 AM,08/02/2014 06:30:00 PM,08/03/2014 09:45:00 AM,113XX BLOCK OF DURLAND AV NE,L,L3,900.1006,-122.280482832,47.712343952,"(47.712343952, -122.280482832)",8,2014
1035520,2014255292,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 10:08:00 AM,07/31/2014 10:00:00 PM,08/03/2014 09:45:00 AM,127XX BLOCK OF ROOSEVELT WY NE,L,L1,200.3005,-122.321966301,47.722157751,"(47.722157751, -122.321966301)",7,2014
42869,2014255292,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 10:08:00 AM,07/31/2014 10:00:00 PM,08/03/2014 09:45:00 AM,127XX BLOCK OF ROOSEVELT WY NE,L,L1,200.3004,-122.321966296,47.722157751,"(47.722157751, -122.321966296)",7,2014
42867,2014255219,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 08:13:00 AM,08/02/2014 09:00:00 PM,08/03/2014 07:00:00 AM,94XX BLOCK OF 31 AV NW,J,J1,1500.2007,-122.396891872,47.69749717,"(47.69749717, -122.396891872)",8,2014
1035519,2014255219,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 08:13:00 AM,08/02/2014 09:00:00 PM,08/03/2014 07:00:00 AM,94XX BLOCK OF 31 AV NW,B,B1,1500.2000,-122.396891874,47.697497169,"(47.697497169, -122.396891874)",8,2014
1035517,2014255174,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 07:24:00 AM,08/02/2014 09:30:00 PM,08/03/2014 07:15:00 AM,91XX BLOCK OF RAINIER AV S,S,S2,11800.4005,-122.269995383,47.52165752,"(47.52165752, -122.269995383)",8,2014
42862,2014255174,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 07:24:00 AM,08/02/2014 09:30:00 PM,08/03/2014 07:15:00 AM,91XX BLOCK OF RAINIER AV S,S,S3,11800.4007,-122.269995384,47.521657523,"(47.521657523, -122.269995384)",8,2014
1042298,2014255137,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 06:12:00 AM,08/01/2014 11:15:00 PM,08/03/2014 06:10:00 AM,48XX BLOCK OF S DIRECTOR ST,S,S2,11800.4003,-122.272127153,47.522338511,"(47.522338511, -122.272127153)",8,2014
42868,2014255137,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 06:12:00 AM,08/01/2014 11:15:00 PM,08/03/2014 06:10:00 AM,48XX BLOCK OF S DIRECTOR ST,S,S3,11800.4005,-122.272127152,47.52233851,"(47.52233851, -122.272127152)",8,2014
1035748,2014255129,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/03/2014 05:58:00 AM,08/03/2014 05:58:00 AM,,13XX BLOCK OF S COURT ST,R,R2,9300.3113,-122.315404213,47.570741022,"(47.570741022, -122.315404213)",8,2014
42843,2014255127,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 05:54:00 AM,08/02/2014 07:00:00 PM,08/03/2014 05:50:00 AM,113XX BLOCK OF 3 AV NE,L,L2,1200.4001,-122.326015511,47.71092446,"(47.71092446, -122.326015511)",8,2014
1035747,2014255127,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/03/2014 05:54:00 AM,08/02/2014 07:00:00 PM,08/03/2014 05:50:00 AM,113XX BLOCK OF 3 AV NE,N,N3,1200.4001,-122.326015514,47.710924459,"(47.710924459, -122.326015514)",8,2014
1049367,2014254788,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 10:46:00 PM,08/02/2014 05:30:00 PM,08/02/2014 10:30:00 PM,25XX BLOCK OF WESTLAKE AV N,Q,Q2,6000.1000,0,0,"(0.0, 0.0)",8,2014
1054852,2014254671,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/02/2014 09:30:00 PM,07/30/2014 06:00:00 AM,08/01/2014 05:00:00 PM,26XX BLOCK OF SW ANDOVER ST,W,W1,9900.4039,-122.364355769,47.568345947,"(47.568345947, -122.364355769)",7,2014
43108,2014254671,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,08/02/2014 09:30:00 PM,07/30/2014 06:00:00 AM,08/01/2014 05:00:00 PM,26XX BLOCK OF SW ANDOVER ST,W,W1,9900.4085,-122.364355769,47.568345947,"(47.568345947, -122.364355769)",7,2014
1035742,2014254324,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 03:55:00 PM,08/02/2014 03:00:00 PM,08/02/2014 03:50:00 PM,63XX BLOCK OF 42 AV SW,W,W3,10600.3003,-122.385741922,47.545892147,"(47.545892147, -122.385741922)",8,2014
43181,2014254324,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 03:55:00 PM,08/02/2014 03:00:00 PM,08/02/2014 03:50:00 PM,63XX BLOCK OF 42 AV SW,W,W3,10600.3003,-122.385741925,47.545892149,"(47.545892149, -122.385741925)",8,2014
1045572,2014254001,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 01:05:00 PM,08/01/2014 05:30:00 PM,08/02/2014 03:00:00 AM,12XX BLOCK OF NE 68 ST,U,U1,2600.4014,0,0,"(0.0, 0.0)",8,2014
43153,2014254001,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 01:05:00 PM,08/01/2014 05:30:00 PM,08/02/2014 03:00:00 AM,12XX BLOCK OF NE 68 ST,U,U1,2600.3008,-122.313834131,47.678034508,"(47.678034508, -122.313834131)",8,2014
1040334,2014254087,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 12:27:00 PM,08/02/2014 12:27:00 PM,08/02/2014 12:27:00 PM,27 AV / E UNION ST,C,C3,7700.3018,-122.297501261,47.612933782,"(47.612933782, -122.297501261)",8,2014
43145,2014254087,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 12:27:00 PM,08/02/2014 12:27:00 PM,08/02/2014 12:27:00 PM,27 AV / E UNION ST,C,C3,8800.1004,-122.297501262,47.612933782,"(47.612933782, -122.297501262)",8,2014
1035739,2014253986,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/02/2014 10:51:00 AM,08/01/2014 01:30:00 PM,08/01/2014 01:30:00 PM,17XX BLOCK OF 14 AV,C,C2,7500.2006,-122.314270357,47.617035315,"(47.617035315, -122.314270357)",8,2014
43085,2014253986,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/02/2014 10:51:00 AM,08/01/2014 01:30:00 PM,08/01/2014 01:30:00 PM,17XX BLOCK OF 14 AV,C,C1,7500.2006,-122.314270352,47.617035318,"(47.617035318, -122.314270352)",8,2014
1051524,2014253931,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 09:46:00 AM,08/02/2014 09:26:00 AM,,78XX BLOCK OF DETROIT AV SW,F,F3,11300.1001,0,0,"(0.0, 0.0)",8,2014
43032,2014253931,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 09:46:00 AM,08/02/2014 09:26:00 AM,,78XX BLOCK OF DETROIT AV SW,F,F3,11300.1003,-122.339004156,47.536042064,"(47.536042064, -122.339004156)",8,2014
1041462,2014253898,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 08:39:00 AM,08/01/2014 02:00:00 AM,08/02/2014 08:00:00 AM,87XX BLOCK OF 35 AV NE,L,L3,2100.2007,-122.290667562,47.692011766,"(47.692011766, -122.290667562)",8,2014
43031,2014253898,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 08:39:00 AM,08/01/2014 02:00:00 AM,08/02/2014 08:00:00 AM,87XX BLOCK OF 35 AV NE,U,U3,2100.1021,-122.290667559,47.692011769,"(47.692011769, -122.290667559)",8,2014
43030,2014253875,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 08:11:00 AM,08/01/2014 12:30:00 PM,08/02/2014 07:00:00 AM,13XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2037,-122.340457496,47.647755333,"(47.647755333, -122.340457496)",8,2014
1040386,2014253875,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/02/2014 08:11:00 AM,08/01/2014 12:30:00 PM,08/02/2014 07:00:00 AM,13XX BLOCK OF N NORTHLAKE WY,J,J3,5400.2999,-122.340457492,47.647755333,"(47.647755333, -122.340457492)",8,2014
43201,2014253520,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:41:00 PM,08/01/2014 11:20:00 PM,08/01/2014 11:41:00 PM,55XX BLOCK OF 15 AV NE,U,U1,4400.2028,-122.311884294,47.668992981,"(47.668992981, -122.311884294)",8,2014
1037225,2014253520,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:41:00 PM,08/01/2014 11:20:00 PM,08/01/2014 11:41:00 PM,55XX BLOCK OF 15 AV NE,U,U3,4400.5012,-122.311884292,47.668992979,"(47.668992979, -122.311884292)",8,2014
1035737,2014253512,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:37:00 PM,08/01/2014 07:30:00 PM,08/01/2014 11:30:00 PM,23XX BLOCK OF HARBOR AV SW,W,W1,9900.4007,-122.373520538,47.582498273,"(47.582498273, -122.373520538)",8,2014
43307,2014253512,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:37:00 PM,08/01/2014 07:30:00 PM,08/01/2014 11:30:00 PM,23XX BLOCK OF HARBOR AV SW,W,W1,9900.4030,-122.373520539,47.582498273,"(47.582498273, -122.373520539)",8,2014
43280,2014253285,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 08:49:00 PM,07/25/2014 12:00:00 AM,08/01/2014 07:00:00 PM,21XX BLOCK OF BOYER AV E,C,C2,6200.3000,-122.309501027,47.638966082,"(47.638966082, -122.309501027)",7,2014
1035731,2014253285,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 08:49:00 PM,07/25/2014 12:00:00 AM,08/01/2014 07:00:00 PM,21XX BLOCK OF BOYER AV E,C,C1,6200.4005,-122.309501027,47.638966083,"(47.638966083, -122.309501027)",7,2014
43284,2014253012,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 04:50:00 PM,08/01/2014 12:00:00 PM,08/01/2014 04:50:00 PM,97XX BLOCK OF 34 AV SW,W,W3,12000.1001,-122.375546585,47.517062012,"(47.517062012, -122.375546585)",8,2014
1041172,2014253012,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 04:50:00 PM,08/01/2014 12:00:00 PM,08/01/2014 04:50:00 PM,97XX BLOCK OF 34 AV SW,W,W3,12000.1001,-122.375546583,47.517062013,"(47.517062013, -122.375546583)",8,2014
1038444,2014252838,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 03:48:00 PM,08/01/2014 01:45:00 PM,08/01/2014 03:00:00 PM,86XX BLOCK OF 17 AV NE,U,U1,2000.1017,-122.309524152,47.691686196,"(47.691686196, -122.309524152)",8,2014
43386,2014252838,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 03:48:00 PM,08/01/2014 01:45:00 PM,08/01/2014 03:00:00 PM,86XX BLOCK OF 17 AV NE,L,L2,2000.1018,-122.309524151,47.691686196,"(47.691686196, -122.309524151)",8,2014
1033291,2014252832,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 02:37:00 PM,08/01/2014 06:00:00 AM,08/01/2014 02:20:00 PM,MINOR AV / STEWART ST,D,D2,7300.2019,-122.331860156,47.617608573,"(47.617608573, -122.331860156)",8,2014
43213,2014252832,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 02:37:00 PM,08/01/2014 06:00:00 AM,08/01/2014 02:20:00 PM,MINOR AV / STEWART ST,D,D3,7300.2008,-122.331860155,47.617608574,"(47.617608574, -122.331860155)",8,2014
43200,2014250069,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/01/2014 01:59:00 PM,07/30/2014 02:00:00 PM,07/30/2014 02:15:00 PM,137XX BLOCK OF 32 AV NE,L,L1,100.2005,-122.293700888,47.72916958,"(47.72916958, -122.293700888)",7,2014
1032067,2014250069,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,08/01/2014 01:59:00 PM,07/30/2014 02:00:00 PM,07/30/2014 02:15:00 PM,137XX BLOCK OF 32 AV NE,L,L1,100.2005,-122.293700883,47.729169582,"(47.729169582, -122.293700883)",7,2014
43378,2014252746,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 01:30:00 PM,07/31/2014 09:00:00 PM,08/01/2014 11:30:00 AM,5XX BLOCK OF 20 AV E,C,C2,7600.1012,-122.306000802,47.62381067,"(47.62381067, -122.306000802)",7,2014
43390,2014252734,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/01/2014 01:23:00 PM,07/31/2014 03:00:00 AM,07/31/2014 12:00:00 PM,S WELLER ST / RAINIER AV S,G,G3,9000.2027,-122.31276312,47.597490885,"(47.597490885, -122.31276312)",7,2014
1032536,2014252734,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,08/01/2014 01:23:00 PM,07/31/2014 03:00:00 AM,07/31/2014 12:00:00 PM,S WELLER ST / RAINIER AV S,G,G2,9000.2004,-122.31276312,47.597490885,"(47.597490885, -122.31276312)",7,2014
43377,2014252713,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 01:12:00 PM,08/01/2014 09:00:00 AM,08/01/2014 01:00:00 PM,117XX BLOCK OF GREENWOOD AV N,N,N1,402.3003,-122.355519686,47.715065878,"(47.715065878, -122.355519686)",8,2014
1090483,2014252713,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 01:12:00 PM,08/01/2014 09:00:00 AM,08/01/2014 01:00:00 PM,117XX BLOCK OF GREENWOOD AV N,B,B1,402.3003,-122.355519686,47.715065878,"(47.715065878, -122.355519686)",8,2014
43381,2014252634,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 12:15:00 PM,07/31/2014 10:00:00 AM,07/31/2014 03:00:00 PM,33XX BLOCK OF E REPUBLICAN ST,C,C3,7800.4001,-122.289612418,47.623342549,"(47.623342549, -122.289612418)",7,2014
1032788,2014252634,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 12:15:00 PM,07/31/2014 10:00:00 AM,07/31/2014 03:00:00 PM,33XX BLOCK OF E REPUBLICAN ST,C,C3,7800.7001,-122.289612419,47.623342548,"(47.623342548, -122.289612419)",7,2014
43353,2014252622,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:56:00 AM,07/31/2014 05:00:00 PM,08/01/2014 06:00:00 AM,94XX BLOCK OF 25 AV SW,F,F2,11402.3013,-122.364561865,47.518278743,"(47.518278743, -122.364561865)",7,2014
1032784,2014252622,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:56:00 AM,07/31/2014 05:00:00 PM,08/01/2014 06:00:00 AM,94XX BLOCK OF 25 AV SW,F,F2,11400.5013,-122.364561867,47.518278745,"(47.518278745, -122.364561867)",7,2014
1041246,2014252584,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:20:00 AM,07/31/2014 08:00:00 PM,08/01/2014 10:00:00 AM,81XX BLOCK OF 9 AV SW,F,F3,11300.5011,-122.346760932,47.529213357,"(47.529213357, -122.346760932)",7,2014
43389,2014252584,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:20:00 AM,07/31/2014 08:00:00 PM,08/01/2014 10:00:00 AM,81XX BLOCK OF 9 AV SW,F,F3,11300.5011,-122.34676093,47.529213358,"(47.529213358, -122.34676093)",7,2014
1031843,2014252583,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:12:00 AM,07/31/2014 03:30:00 PM,,17XX BLOCK OF MINOR AV,D,D2,7300.2016,-122.330060373,47.616394274,"(47.616394274, -122.330060373)",7,2014
43206,2014252583,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 11:12:00 AM,07/31/2014 03:30:00 PM,,17XX BLOCK OF MINOR AV,D,D3,7300.2017,-122.330060372,47.616394273,"(47.616394273, -122.330060372)",7,2014
43306,2014252419,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 08:15:00 AM,07/31/2014 10:30:00 PM,08/01/2014 07:45:00 AM,STEWART ST / 2 AV,M,M1,8002.1002,-122.340455699,47.610963585,"(47.610963585, -122.340455699)",7,2014
1032781,2014252419,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 08:15:00 AM,07/31/2014 10:30:00 PM,08/01/2014 07:45:00 AM,STEWART ST / 2 AV,M,M3,8100.2003,-122.340455699,47.610963585,"(47.610963585, -122.340455699)",7,2014
43205,2014252401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 07:57:00 AM,07/31/2014 11:00:00 PM,08/01/2014 07:40:00 AM,8XX BLOCK OF NE 91 ST,L,L2,1900.2011,-122.31895876,47.694930922,"(47.694930922, -122.31895876)",7,2014
1032782,2014252401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 07:57:00 AM,07/31/2014 11:00:00 PM,08/01/2014 07:40:00 AM,8XX BLOCK OF NE 91 ST,U,U1,1900.2003,-122.318958762,47.694930925,"(47.694930925, -122.318958762)",7,2014
1030699,2014252401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/01/2014 07:57:00 AM,07/31/2014 11:00:00 PM,08/01/2014 07:40:00 AM,8XX BLOCK OF NE 91 ST,U,U1,1900.2003,-122.318958762,47.694930925,"(47.694930925, -122.318958762)",7,2014
1032779,2014251803,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 05:42:00 PM,07/30/2014 06:00:00 PM,07/31/2014 02:30:00 PM,TAYLOR AV N / GALER ST,D,D1,6700.3004,-122.346266299,47.6322989,"(47.6322989, -122.346266299)",7,2014
43504,2014251803,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 05:42:00 PM,07/30/2014 06:00:00 PM,07/31/2014 02:30:00 PM,TAYLOR AV N / GALER ST,Q,Q2,6700.3005,-122.346266299,47.632298901,"(47.632298901, -122.346266299)",7,2014
1032777,2014251746,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 04:50:00 PM,07/30/2014 12:30:00 AM,07/30/2014 12:00:00 PM,90XX BLOCK OF 11 AV SW,F,F3,11300.3012,-122.349269337,47.521910851,"(47.521910851, -122.349269337)",7,2014
43470,2014251746,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 04:50:00 PM,07/30/2014 12:30:00 AM,07/30/2014 12:00:00 PM,90XX BLOCK OF 11 AV SW,F,F3,11300.3012,-122.349269336,47.52191085,"(47.52191085, -122.349269336)",7,2014
1032774,2014251673,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 04:09:00 PM,07/31/2014 01:40:00 PM,07/31/2014 03:45:00 PM,HOWE ST / 1 AV N,Q,Q2,6800.3000,-122.355618125,47.635952735,"(47.635952735, -122.355618125)",7,2014
43554,2014251673,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 04:09:00 PM,07/31/2014 01:40:00 PM,07/31/2014 03:45:00 PM,HOWE ST / 1 AV N,Q,Q2,6800.2017,-122.355618125,47.635952734,"(47.635952734, -122.355618125)",7,2014
43553,2014251607,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 03:40:00 PM,07/30/2014 01:00:00 PM,07/31/2014 12:01:00 AM,32XX BLOCK OF CONKLING PL W,Q,Q2,5900.2009,-122.369401081,47.649216422,"(47.649216422, -122.369401081)",7,2014
1032775,2014251607,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 03:40:00 PM,07/30/2014 01:00:00 PM,07/31/2014 12:01:00 AM,32XX BLOCK OF CONKLING PL W,Q,Q2,5900.2009,-122.369401082,47.649216425,"(47.649216425, -122.369401082)",7,2014
43481,2014251612,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 03:38:00 PM,07/31/2014 10:30:00 AM,07/31/2014 02:45:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615155,47.7086028,"(47.7086028, -122.324615155)",7,2014
1032776,2014251612,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/31/2014 03:38:00 PM,07/31/2014 10:30:00 AM,07/31/2014 02:45:00 PM,4XX BLOCK OF NE NORTHGATE WY,N,N3,1200.4005,-122.324615156,47.708602801,"(47.708602801, -122.324615156)",7,2014
